3,2,,,,,,,The stamp is placed at the top right hand corner of the letter.
30,2,,,,,,exiting,"The arrow is hanging out of an apple, entering fro the back and exiting the front."
31,2,,,,,,,The cat is sitting beneath the table.
32,2,,,,,,,the fish is in the bowl on the left side.
33,2,,,,,,,The clothes pin is on the string on the right side.
34,2,,,,,,,The person is standing on the left side of the roof.
35,2,,,,,,,The band-aid is on on the front of a leg and is just above the ankle.
36,2,,,,,,,The cloud is directly above a huge pointed rock or pointed mountain.
37,2,,,,,,,The clothes are hanging on a clothesline.
38,2,,,,,,,The boy is sitting to the left of a fire.
39,2,,,,,,,The cigarette is hanging in a mans mouth.
4,2,,,,,,,The ribbon is around the candle just above its center.
40,2,,,,,,,The cat is sitting on a rug.
41,2,,,,,,,The leaves are on the left side of the branch.
42,2,,,,,,,The girdle is around a womans waist.
43,2,,,,,,,The hose is draped over a stump with the coiled part on the left side.
44,2,,,,,,,The picture is hanging from a brick wall.
45,2,,,,,,,The fruit are hanging from the tree.
46,2,,,,,,,The bandanna is around a persons forehead.
47,2,,,,,,,The dog is sitting in a kids swimming pool.
48,2,,,,,,,The rain is falling behind the window.
49,2,,,,,,,The leaves are growing at the top of the tree and blocking part of the roof of the house behind it.
5,2,,,,,,,The hat is being worn on a mans head.
50,2,,,,,,,The hooks are on the left wall and to the left of the light.
51,2,,,,,,,The necklace is around a womans kneck.
52,2,,,,,,,The bugs are crawling up the walls below the light.
53,2,,,,,,,The object is on the underside of the table.
54,2,,,,,,,The rabbit is inside the cage.
55,2,,,,,,,The hose is wrapped around a stump.
56,2,,,,,,,The flag is flying at the top of the flagpole.
57,2,,,,,,,The object is fastened at the bottom of a necklace.
58,2,,,,,,,The ladder is sitting against a wall.
59,2,,,,,,,the pencil is sitting on a desk.
6,2,,,,,,,The dog is sitting to the right of the doghouse.
60,2,,,,,,,The house is inside the fence.
61,2,,,,,,,The handles are on the cabinet doors.
62,2,,,,,,,The cork is in the bottle's top.
63,2,,,,,,,The light is hanging from the fixture above it.
64,2,,,,,,,The boy is hiding behind the chair.
65,2,,,,,,,The tree is growing atop the hill.
66,2,,,,,,,The strap is hanging down in front of the purse.
67,2,,,,,,,The animal is sitting in a hole in the tree.
68,2,,,,,,,The letters are on the front of the shirt across the chest area.
69,2,,,,,,,The earring in in the earlobe of the ear.
7,2,,,,,,,The spider is on the ceiling to the right of the hanging light.
70,2,,,,,,,The apple is on a stick.
71,2,,,,,,,The dog is laying inside the doghouse.
8,2,,,,,,,The book is sitting on a shelf and is slightly off center to the right on the shelf.
9,2,,,,,,,The coat is hanging on the left most hook of the coat rack.
1,3,,,,,,,A tea cup on a table
10,3,,,,,,,A ring on a finger
11,3,,,,,,,A boat in the water
12,3,,,,,,,A stain on a knife
13,3,,,,,,,A light above a table
14,3,,,,,,,A box in a bag
15,3,,,,,,,A fence around a house
16,3,,,,,,,A ball under a chair
17,3,,,,,,,A tree on a hill
18,3,,,,,,,A hole in a towel
19,3,,,,,,,An apple on a plate
2,3,,,,,,,An apple in a bowl
20,3,,,,,,,A balloon tied to a stick
21,3,,,,,,,A shoe on a foot
22,3,,,,,,,Scrap paper on a post
23,3,,,,,,,A hose on a tree trunk
24,3,,,,,,,A spoon under a towel
25,3,,,,,,,A phone on a wall
26,3,,,,,,,A crack in a cup
27,3,,,,,,,An apple hanging on a branch
28,3,,,,,,,A sillouhette on a stamp
29,3,,,,,,,A tablecloth on a table
3,3,,,,,,,A stamp on an envelope
30,3,,,,,,,An arrow through an apple
31,3,,,,,,,A cat under a table
32,3,,,,,,,A fish in a fish bowl
33,3,,,,,,,A branch on the grass
34,3,,,,,,,A person on a roof
35,3,,,,,,,A bandage on an ankle
36,3,,,,,,,A cloud above a mountain
37,3,,,,,,,Clothes hanging on a wire
38,3,,,,,,,A man sitting next to a fire
39,3,,,,,,,A cigarette being smoked
4,3,,,,,,,A bow tied around a candle
40,3,,,,,,,A cat on a rug
41,3,,,,,,,Leaves on a branch
42,3,,,,,,,A belt on a woman's dress
43,3,,,,,,,A rope on a tree stump
44,3,,,,,,,A painting hanging on a wall
45,3,,,,,,,Apples on an apple tree
46,3,,,,,,,A headband on someone's head
47,3,,,,,,,A dog in a bed
48,3,,,,,,,Raindrops on a window
49,3,,,,,,,Leaves on a tree
5,3,,,,,,,A hat on a man's head
50,3,,,,,,,Hooks on a wall
51,3,,,,,,,A pearl necklace on a woman's neck
52,3,,,,,,,"A fly, spider and snail on a wall"
53,3,,,,,,,A hole under a table
54,3,,,,,,,A rabbit in a cage
55,3,,,,,,,A rope wrapped around a tree stump
56,3,,,,,,,A flag flying at full mast
57,3,,,,,,,A brooch on a necklace
58,3,,,,,,,A ladder against a wall
59,3,,,,,,,A pencil on a desk
6,3,,,,,,,A dog next to its dog house
60,3,,,,,,,A house surrounded by a fence
61,3,,,,,,,Handles on wall cabinets
62,3,,,,,,,A cork in a jug
63,3,,,,,,,A light shade on a light fixture
64,3,,,,,,,A man hiding behind a chair
65,3,,,,,,,A tree at the top of a hill
66,3,,,,,,,The handle of a bag
67,3,,,,,,,An owl in a tree
68,3,,,,,,,A logo on a shirt
69,3,,,,,,,A hoop earring in an ear
7,3,,,,,,,A spider on the ceiling
70,3,,,,,,,An apple on a pole
71,3,,,,,,,A dog in a doghouse
8,3,,,,,,,A book on a shelf
9,3,,,,,,,A jacket on a hook
1,4,,,,,,,The object is highlighted is on the table
10,4,,,,,,,The ring is in its finger
11,4,,,,,,,The ship is at sea.
12,4,,,,,,,The stain is on the knife.
13,4,,,,,,,the lamp is up on the table.
14,4,,,,,,,the object is in the bag
15,4,,,,,,,The fence is around the house
16,4,,,,,,,The object is under the chair
17,4,,,,,,,The subject is on the hill of a mountain
18,4,,,,,,,The object is in a towel hanging outside.
19,4,,,,,,,The object is in a dish
2,4,,,,,,,The object is highlighted is in a bowl
20,4,,,,,,,The object is on a stick
21,4,,,,,,,The object is placed on a foot
22,4,,,,,,,The object is in a needle.
23,4,,,,,,,The object is on a tree trunk
24,4,,,,,,,The object is down a towel
25,4,,,,,,,The object is on the wall
26,4,,,,,,,The object is in a cup
27,4,,,,,,,The object is in a tree
28,4,,,,,,,The object is on a postcard
29,4,,,,,,,The object is in a table
3,4,,,,,,,"The highlighted object, this on the envelope"
30,4,,,,,,,The object is in an apple
31,4,,,,,,,The object is under a table
32,4,,,,,,,The object is in a fishbowl
33,4,,,,,,,The subject is outside in the grass
34,4,,,,,,,The object is up outside a house
35,4,,,,,,,The object is in the foot
36,4,,,,,,,The subject is outside on a mountain
37,4,,,,,,,The object is hanging out on a wire
38,4,,,,,,,The subject is outside the couple a campfire
39,4,,,,,,,The object is in the mouth of a man
4,4,,,,,,,"The highlighted object, this surrounding a candle."
40,4,,,,,,,The object is on top of a towel
41,4,,,,,,,The object is in a branch of a tree
42,4,,,,,,,The object is around the waist of a woman
43,4,,,,,,,The object is above a trunk
44,4,,,,,,,The object is hung on a wall
45,4,,,,,,,The object is hung on a tree
46,4,,,,,,,The object is around the head of a man
47,4,,,,,,,The object is in a bed
48,4,,,,,,,The object is out
49,4,,,,,,,The object is out
5,4,,,,,,,"The highlighted object,  is on his head."
50,4,,,,,,,The object is hung on a wall
51,4,,,,,,,The object is around the neck of a woman
52,4,,,,,,,The subject is on the wall
53,4,,,,,,,The object is under a table
54,4,,,,,,,The subject is inside a cage
55,4,,,,,,,The object is about a trunk
56,4,,,,,,,The object is out
57,4,,,,,,,The object is hanging from a balloon
58,4,,,,,,,The subject is within leaning against a wall
59,4,,,,,,,The object is on a table
6,4,,,,,,,"The highlighted object,   is in the garden, on a par with home."
60,4,,,,,,,The subject is out
61,4,,,,,,,The object is in doors
62,4,,,,,,,The object is in a bottle
63,4,,,,,,,The object is hanging from the ceiling
64,4,,,,,,,The object is behind a chair
65,4,,,,,,,The object is above a mountain
66,4,,,,,,,The object is in a briefcase
67,4,,,,,,,The object is in a tree
68,4,,,,,,,The object is in a shirt
69,4,,,,,,,The object is in an ear
7,4,,,,,,,"The highlighted object,  this up on the roof"
70,4,,,,,,,The object is in a needle
71,4,,,,,,,The object is in a house
8,4,,,,,,,The book is on a shelf on the wall.
9,4,,,,,,,The jacket is hung on a hook on the wall
1,5,0,,,,,mostly useless responses,a cup is on table
10,5,0,,,,,mostly useless responses,in finger is a ring
11,5,0,,,,,mostly useless responses,a ship is on sea
12,5,0,,,,,mostly useless responses,on the knife is
13,5,0,,,,,mostly useless responses,on the roof of house
14,5,0,,,,,mostly useless responses,this is in the bag
15,5,0,,,,,mostly useless responses,in the around of house
16,5,0,,,,,mostly useless responses,it is under chair
17,5,0,,,,,mostly useless responses,it is on mountain
18,5,0,,,,,mostly useless responses,it is on trap
19,5,0,,,,,mostly useless responses,that is on the pet
2,5,0,,,,,mostly useless responses,in down of pet
20,5,0,,,,,mostly useless responses,on weed a ko
21,5,0,,,,,mostly useless responses,a shoes on feet
22,5,0,,,,,mostly useless responses,on tail is on
23,5,0,,,,,mostly useless responses,on the a tree cut
24,5,0,,,,,mostly useless responses,under the cattan
25,5,0,,,,,mostly useless responses,a telephone on the wall
26,5,0,,,,,mostly useless responses,a track on cup
27,5,0,,,,,mostly useless responses,an apple on the tree
28,5,0,,,,,mostly useless responses,on the wall
29,5,0,,,,,mostly useless responses,it is on the upside
3,5,0,,,,,mostly useless responses,in the right of pocket
30,5,0,,,,,mostly useless responses,it is on the upside
31,5,0,,,,,mostly useless responses,it is on the upside
32,5,0,,,,,mostly useless responses,it is on the upside
33,5,0,,,,,mostly useless responses,it is on the upside
34,5,0,,,,,mostly useless responses,it is on the upside
35,5,0,,,,,mostly useless responses,it is on the upside
36,5,0,,,,,mostly useless responses,it is on the upside
37,5,0,,,,,mostly useless responses,it is on the upside
38,5,0,,,,,mostly useless responses,it is on the upside
39,5,0,,,,,mostly useless responses,it is on the upside
4,5,0,,,,,mostly useless responses,in middle of candle
40,5,0,,,,,mostly useless responses,it is on the upside
41,5,0,,,,,mostly useless responses,it is on the upside
42,5,0,,,,,mostly useless responses,it is on the upside
43,5,0,,,,,mostly useless responses,it is on the upside
44,5,0,,,,,mostly useless responses,it is on the upside
45,5,0,,,,,mostly useless responses,it is on the upside
46,5,0,,,,,mostly useless responses,it is on the upside
47,5,0,,,,,mostly useless responses,it is on the upside
48,5,0,,,,,mostly useless responses,it is on the upside
49,5,0,,,,,mostly useless responses,it is on the upside
5,5,0,,,,,mostly useless responses,on head of man
50,5,0,,,,,mostly useless responses,it is on the upside
51,5,0,,,,,mostly useless responses,it is on the upside
52,5,0,,,,,mostly useless responses,it is on the upside
53,5,0,,,,,mostly useless responses,it is on the upsideq
54,5,0,,,,,mostly useless responses,it is on the upside
55,5,0,,,,,mostly useless responses,it is on the upside
56,5,0,,,,,mostly useless responses,it is on the upside
57,5,0,,,,,mostly useless responses,it is on the upside
58,5,0,,,,,mostly useless responses,it is on the upside
59,5,0,,,,,mostly useless responses,it is on the upside
6,5,0,,,,,mostly useless responses,in right of house
60,5,0,,,,,mostly useless responses,it is on the upside
61,5,0,,,,,mostly useless responses,it is on the upside
62,5,0,,,,,mostly useless responses,it is on the upside
63,5,0,,,,,mostly useless responses,it is on the upside
64,5,0,,,,,mostly useless responses,at the back of chair
65,5,0,,,,,mostly useless responses,at the top of mountain
66,5,0,,,,,mostly useless responses,a box in the bag
67,5,0,,,,,mostly useless responses,it is on the upside
68,5,0,,,,,mostly useless responses,it is on the upside
69,5,0,,,,,mostly useless responses,a ring is in the ear
7,5,0,,,,,mostly useless responses,on roof on house
70,5,0,,,,,mostly useless responses,it is on the upside
71,5,0,,,,,mostly useless responses,that is on the house
8,5,0,,,,,mostly useless responses,on shelf a book
9,5,0,,,,,mostly useless responses,hang on at the wall
1,6,,,,,,,The cup is on top of the table.
10,6,,,,,,,The ring is on her finger.
11,6,,,,,,,The sailboat is sailing on the sea.
12,6,,,,,,,The stain is on the knife.
13,6,,,,,,,The lamp is hanging above the table.
14,6,,,,,,,The book is inside the handbag.
15,6,,,,,,,The fence is surrounding the house.
16,6,,,,,,,The ball is underneath the chair.
17,6,,,,,,,The tree is on the hill.
18,6,,,,,,,There is a hole in the blouse.
19,6,,,,,,,The apple is on the plate.
2,6,,,,,,,The apple is inside the bowl.
20,6,,,,,,,The balloon is tied to the stick.
21,6,,,,,,,The shoe is on the lady's foot.
22,6,,,,,,,The pieces of paper are on top of the nail.
23,6,,,,,,,The hose is on top of the tree trunk.
24,6,,,,,,,The spoon is underneath the dish towel.
25,6,,,,,,,The phone is hanged up on the wall.
26,6,,,,,,,There is a crack in the mug.
27,6,,,,,,,The apple is hanging on the branch.
28,6,,,,,,,There is a portrait of Gulden on the stamp.
29,6,,,,,,,There is a tablecloth on the table.
3,6,,,,,,,The stamp is on the envelope.
30,6,,,,,,,The arrow has been shot through the apple.
31,6,,,,,,,The cat is underneath the table.
32,6,,,,,,,The fish is swimming in a fish bowl.
33,6,,,,,,,There is a clothes hanger attached to a line.
34,6,,,,,,,The man is on top of the roof of the house.
35,6,,,,,,,The bandage is attached to a person's foot.
36,6,,,,,,,There is a cloud hanging of the mountain.
37,6,,,,,,,The clothes are attached to the clothes line.
38,6,,,,,,,The boy is by the fire.
39,6,,,,,,,A man is smoking a cigarette in his mouth.
4,6,,,,,,,The bow-tie is wrapped around the candle.
40,6,,,,,,,The cat is on top of a rug.
41,6,,,,,,,The leaves are attached to the branch.
42,6,,,,,,,The girdle is wrapped around the woman.
43,6,,,,,,,The hose is on top of the tree stump.
44,6,,,,,,,The portrait is hanging on the wall.
45,6,,,,,,,The tree is covered in fruit.
46,6,,,,,,,The headband is wrapped around a person's head.
47,6,,,,,,,A dog is on top of a dog bed.
48,6,,,,,,,The raindrops are on the window.
49,6,,,,,,,The tree is growing besides the church.
5,6,,,,,,,The hat is on top of the man's head.
50,6,,,,,,,The coat hangers are attached to the wall.
51,6,,,,,,,The woman is wearing the necklace around her neck.
52,6,,,,,,,The insects are crawling on the wall.
53,6,,,,,,,The snail is crawling underneath the table.
54,6,,,,,,,The rabbit is inside a cage.
55,6,,,,,,,The hose is wrapped around the tree stump.
56,6,,,,,,,The flag is attached to a flag pole.
57,6,,,,,,,The gem is on a necklace.
58,6,,,,,,,The ladder is leaning against a wall.
59,6,,,,,,,The pencil is on the desk.
6,6,,,,,,,The dog is outside the dog house.
60,6,,,,,,,The house is centered around a fence.
61,6,,,,,,,The handles are attached to the drawers.
62,6,,,,,,,The cork is on top of the bottle.
63,6,,,,,,,The lamp is hanging from the ceiling.
64,6,,,,,,,The boy is hiding behind the couch.
65,6,,,,,,,A tree is on top of a hill.
66,6,,,,,,,A bag's handle is attached to the bag.
67,6,,,,,,,The owl is inside the tree trunk.
68,6,,,,,,,There is a UCLA logo on the boy's shirt.
69,6,,,,,,,The earring is attached to an ear.
7,6,,,,,,,The spider is crawling on top of the ceiling.
70,6,,,,,,,The skewer runs through the apple.
71,6,,,,,,,A dog is inside its dog house.
8,6,,,,,,,The book is on the shelf.
9,6,,,,,,,The coat is hanging on the coat hook.
1,7,,,,,,,on  the  table
10,7,,,,,,,around the finger
11,7,,,,,,,over    water
12,7,,,,,,,on   the   blade
13,7,,,,,,,on  the  table
14,7,,,,,,,on   the   bag
15,7,,,,,,,around the house
16,7,,,,,,,under the chair
17,7,,,,,,,over  the  hill
18,7,,,,,,,on  the  towel
19,7,,,,,,,on  the  plate
2,7,,,,,,,in   the   cup
20,7,,,,,,,around the pole
21,7,,,,,,,around the feet
22,7,,,,,,,around the needle
23,7,,,,,,,on   the   trunk
24,7,,,,,,,under the cloth
25,7,,,,,,,on  the   wall
26,7,,,,,,,Over     Mug
27,7,,,,,,,under the branch
28,7,,,,,,,on  the  table
29,7,,,,,,,on  the  table
3,7,,,,,,,on the envelope
30,7,,,,,,,inside the apple
31,7,,,,,,,under the table
32,7,,,,,,,in the fishbowl
33,7,,,,,,,around the rope
34,7,,,,,,,on   the   roof
35,7,,,,,,,around the ankle
36,7,,,,,,,on the mountain
37,7,,,,,,,on the clothesline
38,7,,,,,,,beside the campfire
39,7,,,,,,,in   the   mouth
4,7,,,,,,,around the candle
40,7,,,,,,,on  the  carpet
41,7,,,,,,,in  the  branch
42,7,,,,,,,around the waist
43,7,,,,,,,on  the  trunk
44,7,,,,,,,on  the   wall
45,7,,,,,,,in  the    tree
46,7,,,,,,,around the head
47,7,,,,,,,on   the   bed
48,7,,,,,,,outside the window
49,7,,,,,,,on   the  tree
5,7,,,,,,,over  the head
50,7,,,,,,,on   the  wall
51,7,,,,,,,around the neck
52,7,,,,,,,on   the  wall
53,7,,,,,,,under the table
54,7,,,,,,,within the cage
55,7,,,,,,,around the trunk
56,7,,,,,,,on   the  pole
57,7,,,,,,,in  the  collar
58,7,,,,,,,on   the  wall
59,7,,,,,,,on  the   desk
6,7,,,,,,,next to the house
60,7,,,,,,,within the near
61,7,,,,,,,over   doors
62,7,,,,,,,on  the   bottle
63,7,,,,,,,below the ceiling
64,7,,,,,,,behind the couch
65,7,,,,,,,over  the  hill
66,7,,,,,,,on   the   bag
67,7,,,,,,,within the tree
68,7,,,,,,,on   flannel
69,7,,,,,,,in   the   ear
7,7,,,,,,,on   the  roof
70,7,,,,,,,inside the apple
71,7,,,,,,,inside the house
8,7,,,,,,,on  the  shelf
9,7,,,,,,,the coat hanger
1,8,,,,,,,The subject is on the table
10,8,,,,,,,The object is in a finger
11,8,,,,,,,The object is in the water
12,8,,,,,,,The object is on a knife
13,8,,,,,,,The object is suspended from the ceiling
14,8,,,,,,,The object is inside a bag
15,8,,,,,,,The object is surrounding a house
16,8,,,,,,,The object is under a chair
17,8,,,,,,,The object is on a mountain
18,8,,,,,,,The object is in a towel
19,8,,,,,,,The object is in a dish
2,8,,,,,,,The object is in the bowl
20,8,,,,,,,The object is tied on a stick
21,8,,,,,,,The object is in the foot
22,8,,,,,,,The object is in a somewhat
23,8,,,,,,,The object is in a trunk
24,8,,,,,,,The object is beneath a napkin
25,8,,,,,,,The object is on the wall
26,8,,,,,,,The object is in the cup
27,8,,,,,,,The object is in a tree
28,8,,,,,,,The object is in postcard
29,8,,,,,,,The object is on the table
3,8,,,,,,,The object is attached in an envelope
30,8,,,,,,,The object is going through an apple
31,8,,,,,,,The object is under a table
32,8,,,,,,,The object is in a fishbowl
33,8,,,,,,,The object is out in the field
34,8,,,,,,,The object is on the roof of a house
35,8,,,,,,,The object is on the foot
36,8,,,,,,,The object is on a mountain
37,8,,,,,,,The object is hanging on a clothesline
38,8,,,,,,,The object is sitting next to a campfire
39,8,,,,,,,The object is in the mouth of a person
4,8,,,,,,,The object is in a candle
40,8,,,,,,,The object is on a carpet
41,8,,,,,,,The object is in the branch
42,8,,,,,,,The object is in the dress of a woman
43,8,,,,,,,The object is on a trunk
44,8,,,,,,,The object is hung on a wall
45,8,,,,,,,The object is hanging from a tree
46,8,,,,,,,The object is at the head of a person
47,8,,,,,,,The object is within a bed
48,8,,,,,,,The object is falling out of the window
49,8,,,,,,,The object is outside a church
5,8,,,,,,,The object is at the head of a person
50,8,,,,,,,The object is hung on a wall
51,8,,,,,,,The object is in a woman's neck
52,8,,,,,,,The object is on the wall
53,8,,,,,,,The object is under the table
54,8,,,,,,,The object is inside a cage
55,8,,,,,,,The object is in a trunk
56,8,,,,,,,The object is tied to a stick outside
57,8,,,,,,,The object is in a necklace
58,8,,,,,,,The object is in a wall
59,8,,,,,,,The object is at a desk
6,8,,,,,,,The object is outside his home
60,8,,,,,,,The object is out
61,8,,,,,,,The object is in a door
62,8,,,,,,,The object is in a bottle
63,8,,,,,,,The object is hanging from the ceiling in
64,8,,,,,,,The object is in behind the sofa
65,8,,,,,,,The object is in the mountains
66,8,,,,,,,The object is in the bag
67,8,,,,,,,The object is in the tree
68,8,,,,,,,The object is in the shirt
69,8,,,,,,,The object is in the ear
7,8,,,,,,,The object is up on the roof
70,8,,,,,,,The object is in hand
71,8,,,,,,,The object is in the house
8,8,,,,,,,The object is in a rack on the wall
9,8,,,,,,,The object is hung on the wall
1,9,0,,,,,copy of 8,The subject is on the table
10,9,0,,,,,copy of 8,The object is in a finger
11,9,0,,,,,copy of 8,The object is in the water
12,9,0,,,,,copy of 8,The object is on a knife
13,9,0,,,,,copy of 8,The object is suspended from the ceiling
14,9,0,,,,,copy of 8,The object is inside a bag
15,9,0,,,,,copy of 8,The object is surrounding a house
16,9,0,,,,,copy of 8,The object is under a chair
17,9,0,,,,,copy of 8,The object is on a mountain
18,9,0,,,,,copy of 8,The object is in a towel
19,9,0,,,,,copy of 8,The object is in a dish
2,9,0,,,,,copy of 8,The object is in the bowl
20,9,0,,,,,copy of 8,The object is tied on a stick
21,9,0,,,,,copy of 8,The object is in the foot
22,9,0,,,,,copy of 8,The object is in a somewhat
23,9,0,,,,,copy of 8,The object is in a trunk
24,9,0,,,,,copy of 8,The object is beneath a napkin
25,9,0,,,,,copy of 8,The object is on the wall
26,9,0,,,,,copy of 8,The object is in the cup
27,9,0,,,,,copy of 8,The object is in a tree
28,9,0,,,,,copy of 8,The object is in postcard
29,9,0,,,,,copy of 8,The object is on the table
3,9,0,,,,,copy of 8,The object is attached in an envelope
30,9,0,,,,,copy of 8,The object is going through an apple
31,9,0,,,,,copy of 8,The object is under a table
32,9,0,,,,,copy of 8,The object is in a fishbowl
33,9,0,,,,,copy of 8,The object is out in the field
34,9,0,,,,,copy of 8,The object is on the roof of a house
35,9,0,,,,,copy of 8,The object is on the foot
36,9,0,,,,,copy of 8,The object is on a mountain
37,9,0,,,,,copy of 8,The object is hanging on a clothesline
